sentiment,Content
sadness,['leaned']
surprise,['leaned']
trust,['leaned']
anger,['leaning']
anticipation,['leaning']
disgust,['leaning']
fear,['leaning']
joy,['leaning']
sadness,['leaning']
surprise,['leaning']
trust,['leaning']
anger,['leap']
anticipation,['leap']
disgust,['leap']
fear,['leap']
joy,['leap']
sadness,['leap']
surprise,['leap']
trust,['leap']
anger,['learn']
anticipation,['learn']
disgust,['learn']
fear,['learn']
joy,['learn']
sadness,['learn']
surprise,['learn']
trust,['learn']
anger,['learned']
anticipation,['learned']
disgust,['learned']
fear,['learned']
joy,['learned']
sadness,['learned']
surprise,['learned']
trust,['learned']
anger,['learner']
anticipation,['learner']
disgust,['learner']
fear,['learner']
joy,['learner']
sadness,['learner']
surprise,['learner']
trust,['learner']
anger,['learning']
anticipation,['learning']
disgust,['learning']
fear,['learning']
joy,['learning']
sadness,['learning']
surprise,['learning']
trust,['learning']
anger,['lease']
anticipation,['lease']
disgust,['lease']
fear,['lease']
joy,['lease']
sadness,['lease']
surprise,['lease']
trust,['lease']
anger,['leash']
anticipation,['leash']
disgust,['leash']
fear,['leash']
joy,['leash']
sadness,['leash']
surprise,['leash']
trust,['leash']
anger,['leather']
anticipation,['leather']
disgust,['leather']
fear,['leather']
joy,['leather']
sadness,['leather']
surprise,['leather']
trust,['leather']
anger,['leathery']
anticipation,['leathery']
disgust,['leathery']
fear,['leathery']
joy,['leathery']
sadness,['leathery']
surprise,['leathery']
trust,['leathery']
anger,['leave']
anticipation,['leave']
disgust,['leave']
fear,['leave']
joy,['leave']
sadness,['leave']
surprise,['leave']
trust,['leave']
anger,['lecture']
anticipation,['lecture']
disgust,['lecture']
fear,['lecture']
joy,['lecture']
sadness,['lecture']
surprise,['lecture']
trust,['lecture']
anger,['lecturer']
anticipation,['lecturer']
disgust,['lecturer']
fear,['lecturer']
joy,['lecturer']
sadness,['lecturer']
surprise,['lecturer']
trust,['lecturer']
anger,['ledge']
anticipation,['ledge']
disgust,['ledge']
fear,['ledge']
joy,['ledge']
sadness,['ledge']
surprise,['ledge']
trust,['ledge']
anger,['ledger']
anticipation,['ledger']
disgust,['ledger']
fear,['ledger']
joy,['ledger']
sadness,['ledger']
surprise,['ledger']
trust,['ledger']
anger,['lee']
anticipation,['lee']
disgust,['lee']
fear,['lee']
joy,['lee']
sadness,['lee']
surprise,['lee']
trust,['lee']
anger,['leech']
anticipation,['leech']
disgust,['leech']
fear,['leech']
joy,['leech']
sadness,['leech']
surprise,['leech']
trust,['leech']
anger,['leeches']
anticipation,['leeches']
disgust,['leeches']
fear,['leeches']
joy,['leeches']
sadness,['leeches']
surprise,['leeches']
trust,['leeches']
anger,['leer']
anticipation,['leer']
disgust,['leer']
fear,['leer']
joy,['leer']
sadness,['leer']
surprise,['leer']
trust,['leer']
anger,['leery']
anticipation,['leery']
disgust,['leery']
fear,['leery']
joy,['leery']
sadness,['leery']
surprise,['leery']
trust,['leery']
anger,['lees']
anticipation,['lees']
disgust,['lees']
fear,['lees']
joy,['lees']
sadness,['lees']
surprise,['lees']
trust,['lees']
anger,['leeway']
anticipation,['leeway']
disgust,['leeway']
fear,['leeway']
joy,['leeway']
sadness,['leeway']
surprise,['leeway']
trust,['leeway']
anger,['left']
anticipation,['left']
disgust,['left']
fear,['left']
joy,['left']
sadness,['left']
surprise,['left']
trust,['left']
anger,['leg']
anticipation,['leg']
disgust,['leg']
fear,['leg']
joy,['leg']
sadness,['leg']
surprise,['leg']
trust,['leg']
anger,['legacy']
anticipation,['legacy']
disgust,['legacy']
fear,['legacy']
joy,['legacy']
sadness,['legacy']
surprise,['legacy']
trust,['legacy']
anger,['legal']
anticipation,['legal']
disgust,['legal']
fear,['legal']
joy,['legal']
sadness,['legal']
surprise,['legal']
trust,['legal']
anger,['legality']
anticipation,['legality']
disgust,['legality']
fear,['legality']
joy,['legality']
sadness,['legality']
surprise,['legality']
trust,['legality']
anger,['legalize']
anticipation,['legalize']
disgust,['legalize']
fear,['legalize']
joy,['legalize']
sadness,['legalize']
surprise,['legalize']
trust,['legalize']
anger,['legalized']
anticipation,['legalized']
disgust,['legalized']
fear,['legalized']
joy,['legalized']
sadness,['legalized']
surprise,['legalized']
trust,['legalized']
anger,['legally']
anticipation,['legally']
disgust,['legally']
fear,['legally']
joy,['legally']
sadness,['legally']
surprise,['legally']
trust,['legally']
anger,['legend']
anticipation,['legend']
disgust,['legend']
fear,['legend']
joy,['legend']
sadness,['legend']
surprise,['legend']
trust,['legend']
anger,['legendary']
anticipation,['legendary']
disgust,['legendary']
fear,['legendary']
joy,['legendary']
sadness,['legendary']
surprise,['legendary']
trust,['legendary']
anger,['legibility']
anticipation,['legibility']
disgust,['legibility']
fear,['legibility']
joy,['legibility']
sadness,['legibility']
surprise,['legibility']
trust,['legibility']
anger,['legible']
anticipation,['legible']
disgust,['legible']
fear,['legible']
joy,['legible']
sadness,['legible']
surprise,['legible']
trust,['legible']
anger,['legion']
anticipation,['legion']
disgust,['legion']
fear,['legion']
joy,['legion']
sadness,['legion']
surprise,['legion']
trust,['legion']
anger,['legislate']
anticipation,['legislate']
disgust,['legislate']
fear,['legislate']
joy,['legislate']
sadness,['legislate']
surprise,['legislate']
trust,['legislate']
anger,['legislation']
anticipation,['legislation']
disgust,['legislation']
fear,['legislation']
joy,['legislation']
sadness,['legislation']
surprise,['legislation']
trust,['legislation']
anger,['legislative']
anticipation,['legislative']
disgust,['legislative']
fear,['legislative']
joy,['legislative']
sadness,['legislative']
surprise,['legislative']
trust,['legislative']
anger,['legislator']
anticipation,['legislator']
disgust,['legislator']
fear,['legislator']
joy,['legislator']
sadness,['legislator']
surprise,['legislator']
trust,['legislator']
anger,['legislature']
anticipation,['legislature']
disgust,['legislature']
fear,['legislature']
joy,['legislature']
sadness,['legislature']
surprise,['legislature']
trust,['legislature']
anger,['legitimacy']
anticipation,['legitimacy']
disgust,['legitimacy']
fear,['legitimacy']
joy,['legitimacy']
sadness,['legitimacy']
surprise,['legitimacy']
trust,['legitimacy']
anger,['legs']
anticipation,['legs']
disgust,['legs']
fear,['legs']
joy,['legs']
sadness,['legs']
surprise,['legs']
trust,['legs']
anger,['legume']
anticipation,['legume']
disgust,['legume']
fear,['legume']
joy,['legume']
sadness,['legume']
surprise,['legume']
trust,['legume']
anger,['leisure']
anticipation,['leisure']
disgust,['leisure']
fear,['leisure']
joy,['leisure']
sadness,['leisure']
surprise,['leisure']
trust,['leisure']
anger,['leisurely']
anticipation,['leisurely']
disgust,['leisurely']
fear,['leisurely']
joy,['leisurely']
sadness,['leisurely']
surprise,['leisurely']
trust,['leisurely']
anger,['lemma']
anticipation,['lemma']
disgust,['lemma']
fear,['lemma']
joy,['lemma']
sadness,['lemma']
surprise,['lemma']
trust,['lemma']
anger,['lemon']
anticipation,['lemon']
disgust,['lemon']
fear,['lemon']
joy,['lemon']
sadness,['lemon']
surprise,['lemon']
trust,['lemon']
anger,['lend']
anticipation,['lend']
disgust,['lend']
fear,['lend']
joy,['lend']
sadness,['lend']
surprise,['lend']
trust,['lend']
anger,['lender']
anticipation,['lender']
disgust,['lender']
fear,['lender']
joy,['lender']
sadness,['lender']
surprise,['lender']
trust,['lender']
anger,['lending']
anticipation,['lending']
disgust,['lending']
fear,['lending']
joy,['lending']
sadness,['lending']
surprise,['lending']
trust,['lending']
anger,['length']
anticipation,['length']
disgust,['length']
fear,['length']
joy,['length']
sadness,['length']
surprise,['length']
trust,['length']
anger,['lengthen']
anticipation,['lengthen']
disgust,['lengthen']
fear,['lengthen']
joy,['lengthen']
sadness,['lengthen']
surprise,['lengthen']
trust,['lengthen']
anger,['lengthened']
anticipation,['lengthened']
disgust,['lengthened']
fear,['lengthened']
joy,['lengthened']
sadness,['lengthened']
surprise,['lengthened']
trust,['lengthened']
anger,['lengthening']
anticipation,['lengthening']
disgust,['lengthening']
fear,['lengthening']
joy,['lengthening']
sadness,['lengthening']
surprise,['lengthening']
trust,['lengthening']
anger,['lengthwise']
anticipation,['lengthwise']
disgust,['lengthwise']
fear,['lengthwise']
joy,['lengthwise']
sadness,['lengthwise']
surprise,['lengthwise']
trust,['lengthwise']
anger,['lengthy']
anticipation,['lengthy']
disgust,['lengthy']
fear,['lengthy']
joy,['lengthy']
sadness,['lengthy']
surprise,['lengthy']
trust,['lengthy']
anger,['leniency']
anticipation,['leniency']
disgust,['leniency']
fear,['leniency']
joy,['leniency']
sadness,['leniency']
surprise,['leniency']
trust,['leniency']
anger,['lenient']
anticipation,['lenient']
disgust,['lenient']
fear,['lenient']
joy,['lenient']
sadness,['lenient']
surprise,['lenient']
trust,['lenient']
anger,['lens']
anticipation,['lens']
disgust,['lens']
fear,['lens']
joy,['lens']
sadness,['lens']
surprise,['lens']
trust,['lens']
anger,['leopard']
anticipation,['leopard']
disgust,['leopard']
fear,['leopard']
joy,['leopard']
sadness,['leopard']
surprise,['leopard']
trust,['leopard']
anger,['leprosy']
anticipation,['leprosy']
disgust,['leprosy']
fear,['leprosy']
joy,['leprosy']
sadness,['leprosy']
surprise,['leprosy']
trust,['leprosy']
anger,['lesbian']
anticipation,['lesbian']
disgust,['lesbian']
fear,['lesbian']
joy,['lesbian']
sadness,['lesbian']
surprise,['lesbian']
trust,['lesbian']
anger,['lesbianism']
anticipation,['lesbianism']
disgust,['lesbianism']
fear,['lesbianism']
joy,['lesbianism']
sadness,['lesbianism']
surprise,['lesbianism']
trust,['lesbianism']
anger,['lessee']
anticipation,['lessee']
disgust,['lessee']
fear,['lessee']
joy,['lessee']
sadness,['lessee']
surprise,['lessee']
trust,['lessee']
anger,['lessen']
anticipation,['lessen']
disgust,['lessen']
fear,['lessen']
joy,['lessen']
sadness,['lessen']
surprise,['lessen']
trust,['lessen']
anger,['lessening']
anticipation,['lessening']
disgust,['lessening']
fear,['lessening']
joy,['lessening']
sadness,['lessening']
surprise,['lessening']
trust,['lessening']
anger,['lesser']
anticipation,['lesser']
disgust,['lesser']
fear,['lesser']
joy,['lesser']
sadness,['lesser']
surprise,['lesser']
trust,['lesser']
anger,['lesson']
anticipation,['lesson']
disgust,['lesson']
fear,['lesson']
joy,['lesson']
sadness,['lesson']
surprise,['lesson']
trust,['lesson']
anger,['lessor']
anticipation,['lessor']
disgust,['lessor']
fear,['lessor']
joy,['lessor']
sadness,['lessor']
surprise,['lessor']
trust,['lessor']
anger,['lethal']
anticipation,['lethal']
disgust,['lethal']
fear,['lethal']
joy,['lethal']
sadness,['lethal']
surprise,['lethal']
trust,['lethal']
anger,['lethargic']
anticipation,['lethargic']
disgust,['lethargic']
fear,['lethargic']
joy,['lethargic']
sadness,['lethargic']
surprise,['lethargic']
trust,['lethargic']
anger,['lethargy']
anticipation,['lethargy']
disgust,['lethargy']
fear,['lethargy']
joy,['lethargy']
sadness,['lethargy']
surprise,['lethargy']
trust,['lethargy']
anger,['letter']
anticipation,['letter']
disgust,['letter']
fear,['letter']
joy,['letter']
sadness,['letter']
surprise,['letter']
trust,['letter']
anger,['lettered']
anticipation,['lettered']
disgust,['lettered']
fear,['lettered']
joy,['lettered']
sadness,['lettered']
surprise,['lettered']
trust,['lettered']
anger,['letters']
anticipation,['letters']
disgust,['letters']
fear,['letters']
joy,['letters']
sadness,['letters']
surprise,['letters']
trust,['letters']
anger,['lettuce']
anticipation,['lettuce']
disgust,['lettuce']
fear,['lettuce']
joy,['lettuce']
sadness,['lettuce']
surprise,['lettuce']
trust,['lettuce']
anger,['leukemia']
anticipation,['leukemia']
disgust,['leukemia']
fear,['leukemia']
joy,['leukemia']
sadness,['leukemia']
surprise,['leukemia']
trust,['leukemia']
anger,['levee']
anticipation,['levee']
disgust,['levee']
fear,['levee']
joy,['levee']
sadness,['levee']
surprise,['levee']
trust,['levee']
anger,['level']
anticipation,['level']
disgust,['level']
fear,['level']
joy,['level']
sadness,['level']
surprise,['level']
trust,['level']
anger,['lever']
anticipation,['lever']
disgust,['lever']
fear,['lever']
joy,['lever']
sadness,['lever']
surprise,['lever']
trust,['lever']
anger,['leverage']
anticipation,['leverage']
disgust,['leverage']
fear,['leverage']
joy,['leverage']
sadness,['leverage']
surprise,['leverage']
trust,['leverage']
anger,['levy']
anticipation,['levy']
disgust,['levy']
fear,['levy']
joy,['levy']
sadness,['levy']
surprise,['levy']
trust,['levy']
anger,['lewd']
anticipation,['lewd']
disgust,['lewd']
fear,['lewd']
joy,['lewd']
sadness,['lewd']
surprise,['lewd']
trust,['lewd']
anger,['lexicon']
anticipation,['lexicon']
disgust,['lexicon']
fear,['lexicon']
joy,['lexicon']
sadness,['lexicon']
surprise,['lexicon']
trust,['lexicon']
anger,['ley']
anticipation,['ley']
disgust,['ley']
fear,['ley']
joy,['ley']
sadness,['ley']
surprise,['ley']
trust,['ley']
anger,['liabilities']
anticipation,['liabilities']
disgust,['liabilities']
fear,['liabilities']
joy,['liabilities']
sadness,['liabilities']
surprise,['liabilities']
trust,['liabilities']
anger,['liability']
anticipation,['liability']
disgust,['liability']
fear,['liability']
joy,['liability']
sadness,['liability']
surprise,['liability']
trust,['liability']
anger,['liaison']
anticipation,['liaison']
disgust,['liaison']
fear,['liaison']
joy,['liaison']
sadness,['liaison']
surprise,['liaison']
trust,['liaison']
anger,['liar']
anticipation,['liar']
disgust,['liar']
fear,['liar']
joy,['liar']
sadness,['liar']
surprise,['liar']
trust,['liar']
anger,['libel']
anticipation,['libel']
disgust,['libel']
fear,['libel']
joy,['libel']
sadness,['libel']
surprise,['libel']
trust,['libel']
anger,['libelous']
anticipation,['libelous']
disgust,['libelous']
fear,['libelous']
joy,['libelous']
sadness,['libelous']
surprise,['libelous']
trust,['libelous']
anger,['liberal']
anticipation,['liberal']
disgust,['liberal']
fear,['liberal']
joy,['liberal']
sadness,['liberal']
surprise,['liberal']
trust,['liberal']
anger,['liberalism']
anticipation,['liberalism']
disgust,['liberalism']
fear,['liberalism']
joy,['liberalism']
sadness,['liberalism']
surprise,['liberalism']
trust,['liberalism']
anger,['liberate']
anticipation,['liberate']
disgust,['liberate']
fear,['liberate']
joy,['liberate']
sadness,['liberate']
surprise,['liberate']
trust,['liberate']
anger,['liberation']
anticipation,['liberation']
disgust,['liberation']
fear,['liberation']
joy,['liberation']
sadness,['liberation']
surprise,['liberation']
trust,['liberation']
anger,['liberty']
anticipation,['liberty']
disgust,['liberty']
fear,['liberty']
joy,['liberty']
sadness,['liberty']
surprise,['liberty']
trust,['liberty']
anger,['libido']
anticipation,['libido']
disgust,['libido']
fear,['libido']
joy,['libido']
sadness,['libido']
surprise,['libido']
trust,['libido']
anger,['librarian']
anticipation,['librarian']
disgust,['librarian']
fear,['librarian']
joy,['librarian']
sadness,['librarian']
surprise,['librarian']
trust,['librarian']
anger,['library']
anticipation,['library']
disgust,['library']
fear,['library']
joy,['library']
sadness,['library']
surprise,['library']
trust,['library']
anger,['libretto']
anticipation,['libretto']
disgust,['libretto']
fear,['libretto']
joy,['libretto']
sadness,['libretto']
surprise,['libretto']
trust,['libretto']
anger,['license']
anticipation,['license']
disgust,['license']
fear,['license']
joy,['license']
sadness,['license']
surprise,['license']
trust,['license']
anger,['lichen']
anticipation,['lichen']
disgust,['lichen']
fear,['lichen']
joy,['lichen']
sadness,['lichen']
surprise,['lichen']
trust,['lichen']
anger,['lick']
anticipation,['lick']
disgust,['lick']
fear,['lick']
joy,['lick']
sadness,['lick']
surprise,['lick']
trust,['lick']
anger,['lid']
anticipation,['lid']
disgust,['lid']
fear,['lid']
joy,['lid']
sadness,['lid']
surprise,['lid']
trust,['lid']
anger,['lie']
anticipation,['lie']
disgust,['lie']
fear,['lie']
joy,['lie']
sadness,['lie']
surprise,['lie']
trust,['lie']
anger,['liege']
anticipation,['liege']
disgust,['liege']
fear,['liege']
joy,['liege']
sadness,['liege']
surprise,['liege']
trust,['liege']
anger,['lien']
anticipation,['lien']
disgust,['lien']
fear,['lien']
joy,['lien']
sadness,['lien']
surprise,['lien']
trust,['lien']
anger,['lieu']
anticipation,['lieu']
disgust,['lieu']
fear,['lieu']
joy,['lieu']
sadness,['lieu']
surprise,['lieu']
trust,['lieu']
anger,['lieutenant']
anticipation,['lieutenant']
disgust,['lieutenant']
fear,['lieutenant']
joy,['lieutenant']
sadness,['lieutenant']
surprise,['lieutenant']
trust,['lieutenant']
anger,['life']
anticipation,['life']
disgust,['life']
fear,['life']
joy,['life']
sadness,['life']
surprise,['life']
trust,['life']
anger,['lifeblood']
anticipation,['lifeblood']
disgust,['lifeblood']
fear,['lifeblood']
joy,['lifeblood']
sadness,['lifeblood']
surprise,['lifeblood']
trust,['lifeblood']
anger,['lifeboat']
anticipation,['lifeboat']
disgust,['lifeboat']
fear,['lifeboat']
joy,['lifeboat']
sadness,['lifeboat']
surprise,['lifeboat']
trust,['lifeboat']
anger,['lifeless']
anticipation,['lifeless']
disgust,['lifeless']
fear,['lifeless']
joy,['lifeless']
sadness,['lifeless']
surprise,['lifeless']
trust,['lifeless']
anger,['lifelike']
anticipation,['lifelike']
disgust,['lifelike']
fear,['lifelike']
joy,['lifelike']
sadness,['lifelike']
surprise,['lifelike']
